Model                                         | Scenario |        Extra |    N |   Accuracy
llama-3.3-70b-Instruct                        |       23 |   Event Load |   10 |      80.0%
llama-3.3-70b-Instruct                        |       23 |      Min ECT |   10 |      90.0%
llama-3.3-70b-Instruct                        |       23 |     ECT Load |   10 |      80.0%
llama-3.3-70b-Instruct                        |       24 |   Min Events |   10 |      70.0%
llama-3.3-70b-Instruct                        |       24 |   Event Load |   10 |      70.0%
llama-3.3-70b-Instruct                        |       24 |      Min ECT |   10 |      70.0%
llama-3.3-70b-Instruct                        |       24 |     ECT Load |   10 |      30.0%
llama-3.3-70b-Instruct                        |       27 |   Min Events |   10 |      70.0%
llama-3.3-70b-Instruct                        |       27 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       27 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       27 |     ECT Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       28 |   Min Events |   10 |      70.0%
llama-3.3-70b-Instruct                        |       28 |   Event Load |   10 |      90.0%
llama-3.3-70b-Instruct                        |       28 |      Min ECT |   10 |      90.0%
llama-3.3-70b-Instruct                        |       28 |     ECT Load |   10 |      30.0%
llama-3.3-70b-Instruct                        |       29 |   Min Events |   10 |      80.0%
llama-3.3-70b-Instruct                        |       29 |   Event Load |   10 |      70.0%
llama-3.3-70b-Instruct                        |       29 |      Min ECT |   10 |      80.0%
llama-3.3-70b-Instruct                        |       29 |     ECT Load |   10 |      20.0%
llama-3.3-70b-Instruct                        |       30 |   Min Events |   10 |       0.0%
llama-3.3-70b-Instruct                        |       30 |   Event Load |   10 |      70.0%
llama-3.3-70b-Instruct                        |       30 |      Min ECT |   10 |      80.0%
llama-3.3-70b-Instruct                        |       30 |     ECT Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       31 |   Min Events |   10 |       0.0%
llama-3.3-70b-Instruct                        |       31 |   Event Load |   10 |      50.0%
llama-3.3-70b-Instruct                        |       31 |      Min ECT |   10 |      50.0%
llama-3.3-70b-Instruct                        |       31 |     ECT Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       32 |   Min Events |   10 |       0.0%
llama-3.3-70b-Instruct                        |       32 |   Event Load |   10 |      70.0%
llama-3.3-70b-Instruct                        |       32 |      Min ECT |   10 |      70.0%
llama-3.3-70b-Instruct                        |       32 |     ECT Load |   10 |      10.0%
llama-3.3-70b-Instruct                        |       37 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       37 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       37 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       37 |     ECT Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       39 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       39 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       39 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       39 |     ECT Load |   10 |     100.0%
