Model                                         | Scenario |        Extra |    N |   Accuracy
hermes-4-70b (with COT)                       |        7 |   Min Events |   10 |      90.0%
hermes-4-70b (with COT)                       |        7 |   Event Load |   10 |      90.0%
hermes-4-70b (with COT)                       |        7 |      Min ECT |   10 |     100.0%
hermes-4-70b (with COT)                       |        7 |     ECT Load |   10 |      70.0%
hermes-4-70b (with COT)                       |        8 |   Min Events |   10 |      70.0%
hermes-4-70b (with COT)                       |        8 |   Event Load |   10 |      70.0%
hermes-4-70b (with COT)                       |        8 |      Min ECT |   10 |     100.0%
hermes-4-70b (with COT)                       |        8 |     ECT Load |   10 |      80.0%
hermes-4-70b (with COT)                       |        9 |   Min Events |   10 |     100.0%
hermes-4-70b (with COT)                       |        9 |   Event Load |   10 |      90.0%
hermes-4-70b (with COT)                       |        9 |      Min ECT |   10 |     100.0%
hermes-4-70b (with COT)                       |        9 |     ECT Load |   10 |      80.0%
hermes-4-70b (with COT)                       |       10 |   Min Events |   10 |      80.0%
hermes-4-70b (with COT)                       |       10 |   Event Load |   10 |      60.0%
hermes-4-70b (with COT)                       |       10 |      Min ECT |   10 |      90.0%
hermes-4-70b (with COT)                       |       10 |     ECT Load |   10 |      50.0%
hermes-4-70b (with COT)                       |       11 |   Min Events |   10 |      90.0%
hermes-4-70b (with COT)                       |       11 |   Event Load |   10 |      70.0%
hermes-4-70b (with COT)                       |       11 |      Min ECT |   10 |      80.0%
hermes-4-70b (with COT)                       |       11 |     ECT Load |   10 |      30.0%
hermes-4-70b (with COT)                       |       12 |   Min Events |   10 |      10.0%
hermes-4-70b (with COT)                       |       12 |   Event Load |   10 |      50.0%
hermes-4-70b (with COT)                       |       12 |      Min ECT |   10 |      20.0%
hermes-4-70b (with COT)                       |       12 |     ECT Load |   10 |      90.0%
hermes-4-70b (with COT)                       |       13 |   Min Events |   10 |      10.0%
hermes-4-70b (with COT)                       |       13 |   Event Load |   10 |      50.0%
hermes-4-70b (with COT)                       |       13 |      Min ECT |   10 |      20.0%
hermes-4-70b (with COT)                       |       13 |     ECT Load |   10 |      80.0%
hermes-4-70b (with COT)                       |       14 |   Min Events |   10 |      20.0%
hermes-4-70b (with COT)                       |       14 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       14 |      Min ECT |   10 |      10.0%
hermes-4-70b (with COT)                       |       14 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       15 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       15 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       15 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       15 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       16 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       16 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       16 |      Min ECT |   10 |      30.0%
hermes-4-70b (with COT)                       |       16 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       17 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       17 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       17 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       17 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       18 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       18 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       18 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       18 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       19 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       19 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       19 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       19 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       20 |   Min Events |   10 |      50.0%
hermes-4-70b (with COT)                       |       20 |   Event Load |   10 |      10.0%
hermes-4-70b (with COT)                       |       20 |      Min ECT |   10 |      70.0%
hermes-4-70b (with COT)                       |       20 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       21 |   Min Events |   10 |      50.0%
hermes-4-70b (with COT)                       |       21 |   Event Load |   10 |      10.0%
hermes-4-70b (with COT)                       |       21 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       21 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       22 |   Min Events |   10 |     100.0%
hermes-4-70b (with COT)                       |       22 |   Event Load |   10 |      20.0%
hermes-4-70b (with COT)                       |       22 |      Min ECT |   10 |      60.0%
hermes-4-70b (with COT)                       |       22 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       23 |   Min Events |   10 |      10.0%
hermes-4-70b (with COT)                       |       23 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       23 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       23 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       24 |   Min Events |   10 |      50.0%
hermes-4-70b (with COT)                       |       24 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       24 |      Min ECT |   10 |      20.0%
hermes-4-70b (with COT)                       |       24 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       25 |   Min Events |   10 |      80.0%
hermes-4-70b (with COT)                       |       25 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       25 |      Min ECT |   10 |      60.0%
hermes-4-70b (with COT)                       |       25 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       26 |   Min Events |   10 |      50.0%
hermes-4-70b (with COT)                       |       26 |   Event Load |   10 |      30.0%
hermes-4-70b (with COT)                       |       26 |      Min ECT |   10 |      70.0%
hermes-4-70b (with COT)                       |       26 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       27 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       27 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       27 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       27 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       28 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       28 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       28 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       28 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       29 |   Min Events |   10 |      10.0%
hermes-4-70b (with COT)                       |       29 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       29 |      Min ECT |   10 |      10.0%
hermes-4-70b (with COT)                       |       29 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       30 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       30 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       30 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       30 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       31 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       31 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       31 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       31 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       32 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       32 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       32 |      Min ECT |   10 |       0.0%
hermes-4-70b (with COT)                       |       32 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       33 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       33 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       33 |      Min ECT |   10 |      40.0%
hermes-4-70b (with COT)                       |       33 |     ECT Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       34 |   Min Events |   10 |       0.0%
hermes-4-70b (with COT)                       |       34 |   Event Load |   10 |       0.0%
hermes-4-70b (with COT)                       |       34 |      Min ECT |   10 |       0.0%
